danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,popularity,artists,album-name,release-date,name,lyrics,perplexity,nll,vader_sentiment,song_length,genre,topic_modelling
0.48,0.773,2,-8.027,1,0.101,0.243,0.00137,0.104,0.0646,143.743,audio_features,1E5U3lQM6cG3PLdm1q2PZr,spotify:track:1E5U3lQM6cG3PLdm1q2PZr,https://api.spotify.com/v1/tracks/1E5U3lQM6cG3PLdm1q2PZr,https://api.spotify.com/v1/audio-analysis/1E5U3lQM6cG3PLdm1q2PZr,192171,4,16,Lace Curtains,High Fantasy,3/8/14,High Fantasy,"Candy says, stop writing songs about meI'm not to be taken literallyI don't need anyone seeing my laundryWritten into a songYou sit in judgmentAnalyze my skinPoint out all of my imperfectionsYou romanticize the saintsAnd you fetishize familiarOh, what a judas you've becomeSilent as porcelainWant to spread out without spreadingThat girl over there looks like she has a couple hours to killYou sit in judgmentAnalyze my skinPoint out all of my imperfectionsYou romanticize the saintsAnd you fetishize familiarOh, what a judas you've becomeYou were rightI was wrongI didn't mean to turn your pain into a song",29.21271324,16.6319765,0.1531,780,Rock,2
0.643,0.844,6,-3.867,1,0.048,0.0592,0,0.116,0.477,109.95,audio_features,08xUkX4c0ZbmtpQrzsIQAr,spotify:track:08xUkX4c0ZbmtpQrzsIQAr,https://api.spotify.com/v1/tracks/08xUkX4c0ZbmtpQrzsIQAr,https://api.spotify.com/v1/audio-analysis/08xUkX4c0ZbmtpQrzsIQAr,204279,4,0,Gabrielle Aplin,Waking Up Slow,8/9/17,Waking Up Slow," Heaven, help meMy mind changes like the windPlease excuse meI don't know where to beginBut I didn't think I caredI could be your friendBut I'm unpreparedOh, I've never felt like thisI was unawareYou were lighting flaresNow, I'm running scaredOh, how did it come to this? You know I've neverBeen so lonely on my ownAnd it shows'Cause I don't see youLike I used toNow I'm going back on the things that I know Oh, all my nightsTaste like goldYeah, when I'm with youIt's like everything glowsAnd all my daysWe can lay lowYeah, when we're waking upWe're waking up slow",32.82888794,17.45654396,0.9969,1966,Rock,0
0.718,0.949,6,-3.456,1,0.187,0.374,0,0.243,0.752,105.014,audio_features,0VnZq9dWBjt88FbEka2isj,spotify:track:0VnZq9dWBjt88FbEka2isj,https://api.spotify.com/v1/tracks/0VnZq9dWBjt88FbEka2isj,https://api.spotify.com/v1/audio-analysis/0VnZq9dWBjt88FbEka2isj,231467,4,12,sudannayuzuyully,OH BOY,3/1/17,OH BOY,"Oh Boy I don't need another oneOh Boy oh oh I don't need another oneOh Boy and you know meI don't need another oneBoom　いつの間にかあなたがIn my heart！So you got meBo Boom hold me　ずっと　Show me　カンケイはイイSo you got meWhat you're tryna do to meどうしたいの？　甘い時間　YeahWhat you're tryna do to meOohhWhat do you like？　どんな味？　So sweet honeyWhat do you like？　いつでも　Smile candyなのMmmmmmmm　どこにも　いかないMmmmmmmm　今すぐ　Kiss you never goMmmmmmmm　やられてる　Crazy loveOohhYou're the one the only oneいつでもすぐ側に　飛んでいくからI don't need another oneそのSmileがOnly oneクセになるすでにmuchuuただ好きなのよAnd you know me, I don't need another one",27.18857574,16.40202452,0.9873,1852,Other,4
0.707,0.726,2,-3.515,1,0.0279,0.0315,0.000221,0.359,0.809,112.026,audio_features,1oPHQirLVcgj85NWdiyuJD,spotify:track:1oPHQirLVcgj85NWdiyuJD,https://api.spotify.com/v1/tracks/1oPHQirLVcgj85NWdiyuJD,https://api.spotify.com/v1/audio-analysis/1oPHQirLVcgj85NWdiyuJD,189280,4,0,Gwen Stefani,Love Angel Music Baby,10/27/04,Cool," It's hard to remember how it felt beforeNow I’ve found the love of my lifePasses, things get more comfortableEverything is going right And after all the obstaclesIt's good to see you now with someone elseAnd it's such a miracle that you and me are still good friendsAfter all that we've been throughI know we're coolI know we're cool And we used to think it was impossibleNow you call me by my new last nameMemories seem like so long agoTime always kills the pain Remember Harbor Boulevard?The dreaming days where the mess was madeLook how all the kids have grownWe have changed, but we're still the sameAfter all that we've been throughI know we're coolI know we're coolYeah, I know we're cool",27.62667656,16.49019833,0.993,1100,Other,2
0.597,0.798,0,-3.872,0,0.0841,0.15,0,0.154,0.215,170.015,audio_features,1H1YKXC2UcTba162t8y7Fu,spotify:track:1H1YKXC2UcTba162t8y7Fu,https://api.spotify.com/v1/tracks/1H1YKXC2UcTba162t8y7Fu,https://api.spotify.com/v1/audio-analysis/1H1YKXC2UcTba162t8y7Fu,185038,4,0,Machine Gun Kelly,bloom,5/12/17,Let You Go," Since you left, I've been holding on to a memorySince you walked out that door  And you said I changed and you're so damn sick of meYou're not mine anymore, 2-3-4 Woah, woahShe said you need to let me goWoah, woahShe said I'd die for you, you're like my drug but I can't get high off youYou're not mine anymore Ayy, I still remember what you wore on the first nightStill remember how that black dress had your curves rightStill remember smokin' just to calm my nerves'Til you had to leave and grabbed your purse, I grabbed firstUh, it's no words, yeah, it's just herBody against mine, makeup on my shirtLipstick on my neck, whiskey on my breathTaking pictures in the moment so we don't forget, yeah Woah, woahShe said you need to let me goWoah, woahShe said I'd die for you, you're like my drug but I can't get high off youYou're not mine anymore",19.53222084,14.72823455,-0.9602,1537,Hip hop,2
0.621,0.621,2,-8.71,1,0.0307,0.585,7.80E-05,0.293,0.749,149.996,audio_features,79nGvSoOQr3WHK3Y96Qt0u,spotify:track:79nGvSoOQr3WHK3Y96Qt0u,https://api.spotify.com/v1/tracks/79nGvSoOQr3WHK3Y96Qt0u,https://api.spotify.com/v1/audio-analysis/79nGvSoOQr3WHK3Y96Qt0u,182000,4,38,Jack Johnson,From Here To Now To You,1/1/13,Home," I've got to get home there's a garden to tendThere's food on the ground and the birds have all moved backInto my attic, whistling static when the young learn to flyI will patch all the holes up againWell, I can't believe that my lime tree is deadI thought it was sleeping, I guess it got fed up with not being fedAnd I would be too, I keep food in my bellyAnd hope that my time isn't soon, isn't soonAnd so I tried to understand what I can't hold in my handAnd whatever I find, I'll find my way back to youAnd if you could try to find it tooBecause this place is overgrown it's a waxing moonHome is wherever we are, if there's love here tooIn the back of our house there's a trail that won't endWe went walking so far that it grew back againAnd there's no trail at all only grass growing tallerGet out my machete battle with time once againBut I'm bound to lose because I'll be down if time don't winI've got to get home there's a garden to tendAll the seeds from the fruits buried and began theirOwn family trees teach them, thank you and pleaseThey spread their own roots, then watch their young fruit grow againAnd this old trail will lead me right back to where it begins",43.24419022,18.76704888,0.977,1587,Other,1
0.662,0.844,1,-4.897,0,0.0728,0.121,2.04E-06,0.539,0.485,99.639,audio_features,49k6iIn3ceIhyeFNSQChQh,spotify:track:49k6iIn3ceIhyeFNSQChQh,https://api.spotify.com/v1/tracks/49k6iIn3ceIhyeFNSQChQh,https://api.spotify.com/v1/audio-analysis/49k6iIn3ceIhyeFNSQChQh,241600,4,42,Christina Aguilera,My Kind Of Christmas,11/3/00,Christmas Time," Fa la la la laFa la la la la la la Oh, heyWhen I was young every Christmas EveI could not sleepTrying to catch that old St. NickLeaving presents under my treeAnd every year I'd fall asleep laying in my bedDreaming of a million sugarplumsDancing in my head Oh how much joy it is at Christmas timeThe spirit of giving is in our lives, ohOh, how much joy it brings to see the ones you loveThis year's going to be the best Christmas because There'll be family and Christmas cheerPeace and goodwill to all menEverybody is home for ChristmasEverybody is homeSneaking a kiss under the mistletoeI want a white Christmas so let it snowEverybody is home for ChristmasEverybody is home, it's Christmas time",25.0104866,16.09647562,0.9986,2274,Hip hop,1
0.476,0.407,4,-9.239,0,0.0368,0.247,0,0.144,0.226,178.258,audio_features,6CUTYJQKcDwcQ63EulINUo,spotify:track:6CUTYJQKcDwcQ63EulINUo,https://api.spotify.com/v1/tracks/6CUTYJQKcDwcQ63EulINUo,https://api.spotify.com/v1/audio-analysis/6CUTYJQKcDwcQ63EulINUo,242467,4,58,Tamia,More,4/5/04,Officially Missing You," All I hear is raindropsFalling on the rooftopOoh, baby, tell me why’d you have to goCause this pain I feel, it won't go awayAnd todayI’m officially missing youI thought that from this heartacheI could escapeBut I fronted long enough to knowThere ain’t no wayAnd todayI’m officially missing you Ooh, can’t nobody do it like youSaid every little thing you doHey baby, say, it stays on my mindAnd I, I’m officially All I do is lay aroundTwo ears full of tearsFrom looking at your face on the wallJust a week ago you were my babyNow I don’t even know you at allI don’t know you at alllWell, I wish that you would call me right nowSo that I could get through to you somehowBut I guess it’s safe to say, babyIt's safe to sayThat I’m officially missing you",28.10562515,16.60042302,0.9687,1443,Hip hop,0
0.546,0.411,2,-9.308,1,0.0475,0.701,9.73E-05,0.0955,0.528,79.785,audio_features,4XBcShO4h4X55x9yMmyKHL,spotify:track:4XBcShO4h4X55x9yMmyKHL,https://api.spotify.com/v1/tracks/4XBcShO4h4X55x9yMmyKHL,https://api.spotify.com/v1/audio-analysis/4XBcShO4h4X55x9yMmyKHL,218502,4,53,Allman Brown,1000 Years,2/10/17,Sweetest Thing," Miami heat, palm trees in the breezeYou're the the sweetest thing, the sweetest thing I've ever seenSand at my feet, ocean after thatSilver light of the moon dancing on the wavesOh oh oh oh oh oh ohOh oh oh oh oh ohOh oh oh oh oh oh ohOh oh oh oh oh oh Girl, you got me high, just with your eyesEvery word you say, well, it's a lullabyPull me inside outPut me upside downSilence all of the noise that I can do withoutOh oh oh oh oh oh ohOh oh oh oh oh ohOh oh oh oh oh oh ohOh oh oh oh oh oh You're the sweetest thingThat I ever did seeLike a bird taking wayTears that set you freeYou're the sweetest thingThat I ever did seeOh yeahSee, oh yeah",15.76302242,13.70954446,0.9788,1388,Folk,2
0.8,0.535,7,-6.684,1,0.135,0.0713,9.48E-06,0.213,0.451,92.027,audio_features,1ZY1PqizIl78geGM4xWlEA,spotify:track:1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA,209680,4,73,Taylor Swift,reputation,11/10/17,Gorgeous," Gorgeous You should take it as a complimentThat I got drunk and made fun of the way you talkYou should think about the consequenceOf your magnetic field being a little too strongAnd I got a boyfriend, he's older than usHe's in the club doin' I don't know whatYou're so cool, it makes me hate you so much  Whisky on ice, Sunset and VineYou've ruined my life by not being mine You're so gorgeousI can't say anything to your face'Cause look at your face  And I'm so furiousAt you for making me feel this wayBut what can I say?You're gorgeous",35.30096054,17.29156475,0.9924,2332,Other,4
0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,audio_features,70wYA8oYHoMzhRRkARoMhU,spotify:track:70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,220427,4,76,The Killers,Sam's Town,9/27/06,When You Were Young," You sit there in your heartacheWaiting on some beautiful boy toTo save you from your old waysYou play forgivenessWatch it now, here he comes He doesn't look a thing like JesusBut he talks like a gentlemenLike you imaginedWhen you were young Can we climb this mountain? I don't knowHigher now than ever beforeI know we can make it if we take it slowLet's take it easyEasy now, watch it go We're burning down the highway skylineOn the back of a hurricane that started turningWhen you were youngWhen you were young",60.55432129,20.16087511,0.9491,1309,Rock,2
0.536,0.7,5,-4.284,1,0.141,0.365,0.000107,0.201,0.714,165.406,audio_features,1f1yeiwuYTE8uUK3azgIX1,spotify:track:1f1yeiwuYTE8uUK3azgIX1,https://api.spotify.com/v1/tracks/1f1yeiwuYTE8uUK3azgIX1,https://api.spotify.com/v1/audio-analysis/1f1yeiwuYTE8uUK3azgIX1,127667,4,0,Vampire Weekend,Vampire Weekend,1/29/08,Mansard Roof," I see a mansard roof through the treesI see a salty message written in the eavesThe ground beneath my feet, the hot garbage and concreteAnd now the tops of buildings, I can see them tooI see a mansard roof through the treesI see a salty message written in the eavesThe ground beneath my feet, the hot garbage and concreteAnd now the tops of buildings, I can see them too The Argentines collapse in defeatThe admiralty surveys the remnants of the fleetThe ground beneath their feet is a nautically mapped sheetAs thin as paper while it slips away from view",21.39976692,15.31689858,0.3818,615,Rock,3
0.376,0.0696,10,-19.733,1,0.0299,0.992,0.76,0.101,0.208,92.235,audio_features,7cmI5N55E1nMoxfYJxqjw0,spotify:track:7cmI5N55E1nMoxfYJxqjw0,https://api.spotify.com/v1/tracks/7cmI5N55E1nMoxfYJxqjw0,https://api.spotify.com/v1/audio-analysis/7cmI5N55E1nMoxfYJxqjw0,184827,4,32,The Ink Spots,Ink Spots Favorites,1/1/99,Maybe," MaybeYou'll think of me, when you are all aloneMaybe, the one who is waiting for youWill prove untrueThen what will you do? Maybe, you'll sit and sighWishing that I were nearThen, maybe you'll ask me to come back againAnd maybeI'll say, ""maybe."" MaybeYou'll think of me, when you are all aloneMaybe, the one who is waiting for youWill prove untrueThen, what will I do? Maybe, you'll sit and sighWishing that I were nearThen, maybe you'll ask me to come back againAnd maybeI'll say, ""maybe.""",6.809617519,9.370333283,0,572,Jazz,0
0.611,0.556,9,-5.761,1,0.0288,0.175,7.14E-05,0.0359,0.252,126.532,audio_features,4hf0hL4kWyjWztZzVsM39V,spotify:track:4hf0hL4kWyjWztZzVsM39V,https://api.spotify.com/v1/tracks/4hf0hL4kWyjWztZzVsM39V,https://api.spotify.com/v1/audio-analysis/4hf0hL4kWyjWztZzVsM39V,297307,4,63,Coldplay,A Rush of Blood to the Head,8/8/02,God Put a Smile upon Your Face," Where do we go? Nobody knowsI've got to say I'm on my way downGod give me style and give me graceGod put a smile upon my face Where do we go to draw the line?I've got to say I wasted all your time, oh, honey, honeyWhere do I go to fall from graceGod put a smile upon your face, yeah And ah, when you work it out, I'm worse than youYeah, when you work it out, I wanted toAnd ah, when you work out where to draw the lineYour guess is as good as mine Where do we go? Nobody knowsDon't ever say you're on your way down whenGod gave you style and gave you graceAnd put a smile upon your face, oh yeah And ah, when you work it out, I'm worse than youYeah, when you work it out, I wanted toAnd ah, when you work out where to draw the lineYour guess is as good as mine",9.462116241,11.18029735,0.9955,1232,Other,3
0.567,0.821,6,-5.894,1,0.0371,0.418,0,0.108,0.895,150.106,audio_features,7LF0YY1gON8rBECsyEs0Wb,spotify:track:7LF0YY1gON8rBECsyEs0Wb,https://api.spotify.com/v1/tracks/7LF0YY1gON8rBECsyEs0Wb,https://api.spotify.com/v1/audio-analysis/7LF0YY1gON8rBECsyEs0Wb,132307,4,60,Del Amitri,Twisted,1/1/95,Roll To Me,"Look around your world pretty babyIs it everything you hoped it'd beThe wrong guy, the wrong situationThe right time to roll to meRoll to meLook into your heart pretty babyIs it aching with some nameless needIs there something wrong and you can't put your finger on itRight then, roll to meAnd I don't think I have ever seen a soul so in despairSo if you want to talk the night throughGuess who will be there?So don't try to deny it pretty babyYou've been down so long you can hardly seeWhen the engine's stalled and it won't stop rainingIt's the right time to roll to meRoll to me, Roll to meSo look around your world pretty babyIs it everything you hoped it'd beThe wrong guy, the wrong situationThe right time to roll to meThe right time to roll to meThe right time to roll to meOOOOOHHHHH",14.68326569,13.22143421,-0.1508,847,Rock,2
0.757,0.682,8,-8.032,0,0.046,0.161,1.78E-06,0.107,0.564,101.966,audio_features,5RjkHAuyAuupOGFR6a2srw,spotify:track:5RjkHAuyAuupOGFR6a2srw,https://api.spotify.com/v1/tracks/5RjkHAuyAuupOGFR6a2srw,https://api.spotify.com/v1/audio-analysis/5RjkHAuyAuupOGFR6a2srw,191471,4,40,Zack Knight,Love Controller,10/24/16,Love Controller, Don’t think I don’t know what you’re doingPlaying with my mind like video gameEven you're going like a movieYou got me doing things that I never do I can’t believe how you did thatPulling me in like we about to goCall me off track when you with me You get me feeling in some kind of wayWith your love controllerYou got a hold I can’t let you goBaby when we are togetherYou making me feel in some kind of wayKind of wayBaby wind for meWind for me in the kind of wayWind for meBaby wind for meYou get me feeling in some kind of way Some type of way girlSome type of way girlSome kind of way girlSome type of way girl,23.65441132,15.52116641,0.9744,1451,Other,2
